x	y	data
34.0	4.0	0.0
35.0	4.0	0.45551660656929016
36.0	4.0	0.46090877056121826
37.0	4.0	0.45429113507270813
38.0	4.0	0.4567421078681946
39.0	4.0	0.47193819284439087
40.0	4.0	0.4734087884426117
41.0	4.0	0.4780656397342682
42.0	4.0	0.4839479923248291
43.0	4.0	0.48566368222236633
44.0	4.0	0.4886048436164856
45.0	4.0	0.48688918352127075
46.0	4.0	0.4827224910259247
47.0	4.0	0.49130094051361084
48.0	4.0	0.4839479923248291
49.0	4.0	0.4846832752227783
50.0	4.0	0.47561466693878174
51.0	4.0	0.0
52.0	4.0	0.6524146199226379
53.0	4.0	0.6141793131828308
54.0	4.0	0.4950616657733917
55.0	4.0	0.4840322434902191
56.0	4.0	0.4938361644744873
57.0	4.0	0.49677735567092896
58.0	4.0	0.5002087354660034
59.0	4.0	0.5002087354660034
60.0	4.0	0.5026596784591675
61.0	4.0	0.4894244074821472
62.0	4.0	0.4891793131828308
63.0	4.0	0.4926106631755829
64.0	4.0	0.48158127069473267
65.0	4.0	0.4688361585140228
66.0	4.0	0.4619734287261963
67.0	4.0	0.457071453332901
1.0	5.0	0.47213542461395264
2.0	5.0	0.4755667746067047
3.0	5.0	0.4856158196926117
4.0	5.0	0.4802236557006836
5.0	5.0	0.48218443989753723
6.0	5.0	0.490762859582901
7.0	5.0	0.48953738808631897
8.0	5.0	0.49885109066963196
9.0	5.0	0.4902726709842682
10.0	5.0	0.4956648349761963
11.0	5.0	0.4976256191730499
12.0	5.0	0.4949295222759247
13.0	5.0	0.49345895648002625
14.0	5.0	0.4865961968898773
15.0	5.0	0.48365503549575806
16.0	5.0	0.4765471816062927
17.0	5.0	0.0
18.0	5.0	0.4772939682006836
19.0	5.0	0.47386258840560913
20.0	5.0	0.476558655500412
21.0	5.0	0.48611748218536377
22.0	5.0	0.4768037796020508
23.0	5.0	0.478519469499588
24.0	5.0	0.4814606308937073
25.0	5.0	0.4782743453979492
26.0	5.0	0.4836665093898773
27.0	5.0	0.49150964617729187
28.0	5.0	0.5108724236488342
29.0	5.0	0.5753331780433655
30.0	5.0	0.6309704184532166
31.0	5.0	0.6407743692398071
32.0	5.0	0.6272939443588257
33.0	5.0	0.6209214329719543
34.0	5.0	0.0
35.0	5.0	0.4633597433567047
36.0	5.0	0.4697323143482208
37.0	5.0	0.4800264239311218
38.0	5.0	0.4790460467338562
39.0	5.0	0.48198720812797546
40.0	5.0	0.48566368222236633
41.0	5.0	0.4797813296318054
42.0	5.0	0.48737937211990356
43.0	5.0	0.49154603481292725
44.0	5.0	0.4935068190097809
45.0	5.0	0.49252641201019287
46.0	5.0	0.5962029099464417
47.0	5.0	0.6689969897270203
48.0	5.0	0.6508597731590271
49.0	5.0	0.6430166363716125
50.0	5.0	0.643261730670929
51.0	5.0	0.0
52.0	5.0	0.49114009737968445
53.0	5.0	0.4874636232852936
54.0	5.0	0.48574793338775635
55.0	5.0	0.47986558079719543
56.0	5.0	0.4779047966003418
57.0	5.0	0.47962048649787903
58.0	5.0	0.4820714592933655
59.0	5.0	0.4783949851989746
60.0	5.0	0.4793753921985626
61.0	5.0	0.47153225541114807
62.0	5.0	0.4673655927181244
63.0	5.0	0.46442440152168274
64.0	5.0	0.46074792742729187
65.0	5.0	0.45560088753700256
66.0	5.0	0.44922831654548645
67.0	5.0	0.43966948986053467
1.0	6.0	0.4490962028503418
2.0	6.0	0.46159619092941284
3.0	6.0	0.4652726650238037
4.0	6.0	0.4603707194328308
5.0	6.0	0.4638020694255829
6.0	6.0	0.4642922878265381
7.0	6.0	0.4596354067325592
8.0	6.0	0.4650275707244873
9.0	6.0	0.46772363781929016
10.0	6.0	0.4662530720233917
11.0	6.0	0.4696844220161438
12.0	6.0	0.46796876192092896
13.0	6.0	0.4699295461177826
14.0	6.0	0.46845895051956177
15.0	6.0	0.46135109663009644
16.0	6.0	0.4608609080314636
17.0	6.0	0.0
18.0	6.0	0.6559704542160034
19.0	6.0	0.6596469283103943
20.0	6.0	0.6567057371139526
21.0	6.0	0.6503331661224365
22.0	6.0	0.6640586853027344
23.0	6.0	0.6520488858222961
24.0	6.0	0.6542547345161438
25.0	6.0	0.6579312086105347
26.0	6.0	0.6633234024047852
27.0	6.0	0.6383233666419983
28.0	6.0	0.6547449231147766
29.0	6.0	0.654990017414093
30.0	6.0	0.6383233666419983
31.0	6.0	0.6162645816802979
32.0	6.0	0.5704312324523926
33.0	6.0	0.5209214091300964
34.0	6.0	0.0
35.0	6.0	0.48688918352127075
36.0	6.0	0.48566368222236633
37.0	6.0	0.48615387082099915
38.0	6.0	0.4900754392147064
39.0	6.0	0.4939970076084137
40.0	6.0	0.6564970016479492
41.0	6.0	0.673163652420044
42.0	6.0	0.6518401503562927
43.0	6.0	0.6552715301513672
44.0	6.0	0.663849949836731
45.0	6.0	0.6528205275535583
46.0	6.0	0.6616441011428833
47.0	6.0	0.5979185700416565
48.0	6.0	0.4332126975059509
49.0	6.0	0.4258597493171692
50.0	6.0	0.43051663041114807
51.0	6.0	0.0
52.0	6.0	0.4830518662929535
53.0	6.0	0.4791302978992462
54.0	6.0	0.4722675383090973
55.0	6.0	0.47618910670280457
56.0	6.0	0.4676106870174408
57.0	6.0	0.46050283312797546
58.0	6.0	0.46050283312797546
59.0	6.0	0.4585420489311218
60.0	6.0	0.45584598183631897
61.0	6.0	0.4529047906398773
62.0	6.0	0.4565812647342682
63.0	6.0	0.44408127665519714
64.0	6.0	0.4423655867576599
65.0	6.0	0.43819892406463623
66.0	6.0	0.4325616657733917
67.0	6.0	0.43305185437202454
1.0	7.0	0.4343903064727783
2.0	7.0	0.43586090207099915
3.0	7.0	0.4348805248737335
4.0	7.0	0.42679229378700256
5.0	7.0	0.4321844279766083
6.0	7.0	0.4287530779838562
7.0	7.0	0.4191942512989044
8.0	7.0	0.4174785614013672
9.0	7.0	0.47777268290519714
10.0	7.0	0.5576746463775635
11.0	7.0	0.5248314738273621
12.0	7.0	0.5397824645042419
13.0	7.0	0.5392922759056091
14.0	7.0	0.5196844339370728
15.0	7.0	0.5076746344566345
16.0	7.0	0.5015471577644348
17.0	7.0	0.0
18.0	7.0	0.41136258840560913
19.0	7.0	0.4459214210510254
20.0	7.0	0.43660768866539
21.0	7.0	0.44910767674446106
22.0	7.0	0.45915672183036804
23.0	7.0	0.6378331780433655
24.0	7.0	0.6522939801216125
25.0	7.0	0.4983724057674408
26.0	7.0	0.5025390386581421
27.0	7.0	0.4995978772640228
28.0	7.0	0.49616652727127075
29.0	7.0	0.49641162157058716
30.0	7.0	0.5005782842636108
31.0	7.0	0.4983724057674408
32.0	7.0	0.4873429834842682
33.0	7.0	0.4893037676811218
34.0	7.0	0.0
35.0	7.0	0.6493891477584839
36.0	7.0	0.6606636643409729
37.0	7.0	0.6694872379302979
38.0	7.0	0.6712028980255127
39.0	7.0	0.6753695607185364
40.0	7.0	0.6643401384353638
41.0	7.0	0.4111538827419281
42.0	7.0	0.5300264358520508
43.0	7.0	0.5341930985450745
44.0	7.0	0.3525754511356354
45.0	7.0	0.3736538887023926
46.0	7.0	0.39669308066368103
47.0	7.0	0.4163009226322174
48.0	7.0	0.42389896512031555
49.0	7.0	0.43443819880485535
50.0	7.0	0.4993891716003418
51.0	7.0	0.0
52.0	7.0	0.46074792742729187
53.0	7.0	0.4585420489311218
54.0	7.0	0.4563361704349518
55.0	7.0	0.45020872354507446
56.0	7.0	0.447757750749588
57.0	7.0	0.4460420608520508
58.0	7.0	0.44310086965560913
59.0	7.0	0.4404048025608063
60.0	7.0	0.4357479214668274
61.0	7.0	0.4362381398677826
62.0	7.0	0.42839500308036804
63.0	7.0	0.4203067421913147
64.0	7.0	0.41344401240348816
65.0	7.0	0.40192440152168274
66.0	7.0	0.3940812647342682
67.0	7.0	0.38599303364753723
1.0	8.0	0.5466452240943909
2.0	8.0	0.5914981365203857
3.0	8.0	0.6459099054336548
4.0	8.0	0.5890471935272217
5.0	8.0	0.5454197525978088
6.0	8.0	0.5446844100952148
7.0	8.0	0.555468738079071
8.0	8.0	0.5868412852287292
9.0	8.0	0.5807138681411743
10.0	8.0	0.5628216862678528
11.0	8.0	0.5412530899047852
12.0	8.0	0.5419883728027344
13.0	8.0	0.5368412733078003
14.0	8.0	0.6084099411964417
15.0	8.0	0.5633118748664856
16.0	8.0	0.5358608961105347
17.0	8.0	0.0
18.0	8.0	0.49518612027168274
19.0	8.0	0.45842140913009644
20.0	8.0	0.4094018042087555
21.0	8.0	0.4194508194923401
22.0	8.0	0.4721468985080719
23.0	8.0	0.6277841329574585
24.0	8.0	0.4929802417755127
25.0	8.0	0.5010684728622437
26.0	8.0	0.5035194754600525
27.0	8.0	0.4942057430744171
28.0	8.0	0.4927351474761963
29.0	8.0	0.48954886198043823
30.0	8.0	0.49101945757865906
31.0	8.0	0.48587238788604736
32.0	8.0	0.48562729358673096
33.0	8.0	0.4824410378932953
34.0	8.0	0.0
35.0	8.0	0.5060068368911743
36.0	8.0	0.5062519311904907
37.0	8.0	0.5378695726394653
38.0	8.0	0.563849925994873
39.0	8.0	0.543261706829071
40.0	8.0	0.5243891477584839
41.0	8.0	0.5177715420722961
42.0	8.0	0.5126244425773621
43.0	8.0	0.46826171875
44.0	8.0	0.4952225089073181
45.0	8.0	0.3895852565765381
46.0	8.0	0.4172813296318054
47.0	8.0	0.5057617425918579
48.0	8.0	0.5476734638214111
49.0	8.0	0.5680166482925415
50.0	8.0	0.5623793601989746
51.0	8.0	0.0
52.0	8.0	0.46491459012031555
53.0	8.0	0.5060910582542419
54.0	8.0	0.5401597023010254
55.0	8.0	0.5237381458282471
56.0	8.0	0.5396695137023926
57.0	8.0	0.5166302919387817
58.0	8.0	0.5391793251037598
59.0	8.0	0.5225126147270203
60.0	8.0	0.5332969427108765
61.0	8.0	0.4921204745769501
62.0	8.0	0.5100126266479492
63.0	8.0	0.48476752638816833
64.0	8.0	0.5453067421913147
65.0	8.0	0.5480028390884399
66.0	8.0	0.5337871313095093
67.0	8.0	0.5134440064430237
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	0.0
10.0	9.0	0.0
11.0	9.0	0.0
12.0	9.0	0.0
13.0	9.0	0.0
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	0.0
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
29.0	9.0	0.0
30.0	9.0	0.0
31.0	9.0	0.0
32.0	9.0	0.0
33.0	9.0	0.0
34.0	9.0	0.0
35.0	9.0	0.0
36.0	9.0	0.0
37.0	9.0	0.0
38.0	9.0	0.0
39.0	9.0	0.0
40.0	9.0	0.0
41.0	9.0	0.0
42.0	9.0	0.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0
51.0	9.0	0.0
52.0	9.0	0.0
53.0	9.0	0.0
54.0	9.0	0.0
55.0	9.0	0.0
56.0	9.0	0.0
57.0	9.0	0.0
58.0	9.0	0.0
59.0	9.0	0.0
60.0	9.0	0.0
61.0	9.0	0.0
62.0	9.0	0.0
63.0	9.0	0.0
64.0	9.0	0.0
65.0	9.0	0.0
66.0	9.0	0.0
67.0	9.0	0.0
1.0	10.0	0.41285040974617004
2.0	10.0	0.41064453125
3.0	10.0	0.41922295093536377
4.0	10.0	0.4001053273677826
5.0	10.0	0.4062327742576599
6.0	10.0	0.41922295093536377
7.0	10.0	0.4121151268482208
8.0	10.0	0.40819355845451355
9.0	10.0	0.47069355845451355
10.0	10.0	0.5778014063835144
11.0	10.0	0.5932425856590271
12.0	10.0	0.5876052975654602
13.0	10.0	0.6059876680374146
14.0	10.0	0.5996150970458984
15.0	10.0	0.6005955338478088
16.0	10.0	0.5670170783996582
17.0	10.0	0.0
18.0	10.0	0.4634554982185364
19.0	10.0	0.46321040391921997
20.0	10.0	0.4536515772342682
21.0	10.0	0.4597790241241455
22.0	10.0	0.455122172832489
23.0	10.0	0.4536515772342682
24.0	10.0	0.4534064829349518
25.0	10.0	0.4693378508090973
26.0	10.0	0.4585535526275635
27.0	10.0	0.46272021532058716
28.0	10.0	0.45242607593536377
29.0	10.0	0.47350451350212097
30.0	10.0	0.48232805728912354
31.0	10.0	0.4712986350059509
32.0	10.0	0.47178882360458374
33.0	10.0	0.4607594311237335
34.0	10.0	0.0
35.0	10.0	0.4969037175178528
36.0	10.0	0.48538410663604736
37.0	10.0	0.4731292128562927
38.0	10.0	0.46945273876190186
39.0	10.0	0.4665115773677826
40.0	10.0	0.4765605926513672
41.0	10.0	0.47974684834480286
42.0	10.0	0.4677370488643646
43.0	10.0	0.45474687218666077
44.0	10.0	0.43808019161224365
45.0	10.0	0.4620997905731201
46.0	10.0	0.46479588747024536
47.0	10.0	0.46920764446258545
48.0	10.0	0.4701880216598511
49.0	10.0	0.4500899910926819
50.0	10.0	0.45401155948638916
51.0	10.0	0.0
52.0	10.0	0.5128063559532166
53.0	10.0	0.5169730186462402
54.0	10.0	0.5086396932601929
55.0	10.0	0.5079044103622437
56.0	10.0	0.5000612735748291
57.0	10.0	0.5047181248664856
58.0	10.0	0.5169730186462402
59.0	10.0	0.5056985020637512
60.0	10.0	0.504963219165802
61.0	10.0	0.5223652124404907
62.0	10.0	0.517463207244873
63.0	10.0	0.5280024409294128
64.0	10.0	0.5172181129455566
65.0	10.0	0.5216299295425415
66.0	10.0	0.5110906958580017
67.0	10.0	0.5000612735748291
1.0	11.0	0.39667394757270813
2.0	11.0	0.40231120586395264
3.0	11.0	0.40255630016326904
4.0	11.0	0.3996151089668274
5.0	11.0	0.3944680690765381
6.0	11.0	0.4324582517147064
7.0	11.0	0.5626053214073181
8.0	11.0	0.5898112058639526
9.0	11.0	0.6069680452346802
10.0	11.0	0.5954484343528748
11.0	11.0	0.6101543307304382
12.0	11.0	0.5834386348724365
13.0	11.0	0.5765758752822876
14.0	11.0	0.5005955100059509
15.0	11.0	0.4010857045650482
16.0	11.0	0.3996151089668274
17.0	11.0	0.0
18.0	11.0	0.4531613886356354
19.0	11.0	0.4431123733520508
20.0	11.0	0.4487496316432953
21.0	11.0	0.4489947259426117
22.0	11.0	0.44727903604507446
23.0	11.0	0.46198490262031555
24.0	11.0	0.4482594132423401
25.0	11.0	0.466396689414978
26.0	11.0	0.46835747361183167
27.0	11.0	0.4705633521080017
28.0	11.0	0.47154372930526733
29.0	11.0	0.46688687801361084
30.0	11.0	0.474484920501709
31.0	11.0	0.4710535407066345
32.0	11.0	0.4587986469268799
33.0	11.0	0.44580844044685364
34.0	11.0	0.0
35.0	11.0	0.4672468602657318
36.0	11.0	0.4620997905731201
37.0	11.0	0.46994292736053467
38.0	11.0	0.45842331647872925
39.0	11.0	0.45768803358078003
40.0	11.0	0.4628351032733917
41.0	11.0	0.46504098176956177
42.0	11.0	0.46332529187202454
43.0	11.0	0.45401155948638916
44.0	11.0	0.4552370607852936
45.0	11.0	0.45229586958885193
46.0	11.0	0.44812920689582825
47.0	11.0	0.45474687218666077
48.0	11.0	0.45817822217941284
49.0	11.0	0.4466586112976074
50.0	11.0	0.43857038021087646
51.0	11.0	0.0
52.0	11.0	0.49246323108673096
53.0	11.0	0.5071691274642944
54.0	11.0	0.4993259906768799
55.0	11.0	0.5027573704719543
56.0	11.0	0.4998161792755127
57.0	11.0	0.4912377595901489
58.0	11.0	0.5106005072593689
59.0	11.0	0.5027573704719543
60.0	11.0	0.5027573704719543
61.0	11.0	0.5096200704574585
62.0	11.0	0.5076593160629272
63.0	11.0	0.5044730305671692
64.0	11.0	0.5042279362678528
65.0	11.0	0.5012867450714111
66.0	11.0	0.49736520648002625
67.0	11.0	0.4897671639919281
1.0	12.0	0.39838963747024536
2.0	12.0	0.3952033519744873
3.0	12.0	0.38245826959609985
4.0	12.0	0.5047621726989746
5.0	12.0	0.5689778923988342
6.0	12.0	0.5927523970603943
7.0	12.0	0.6224092245101929
8.0	12.0	0.6182425618171692
9.0	12.0	0.6150562763214111
10.0	12.0	0.6118700504302979
11.0	12.0	0.49079158902168274
12.0	12.0	0.4059876799583435
13.0	12.0	0.3991249203681946
14.0	12.0	0.39765432476997375
15.0	12.0	0.4050072729587555
16.0	12.0	0.4045170843601227
17.0	12.0	0.0
18.0	12.0	0.4440927505493164
19.0	12.0	0.45683786273002625
20.0	12.0	0.45095551013946533
21.0	12.0	0.44703394174575806
22.0	12.0	0.4531613886356354
23.0	12.0	0.4610045254230499
24.0	12.0	0.46272021532058716
25.0	12.0	0.46541628241539
26.0	12.0	0.4747300148010254
27.0	12.0	0.46762216091156006
28.0	12.0	0.46786725521087646
29.0	12.0	0.4708084464073181
30.0	12.0	0.474484920501709
31.0	12.0	0.47227904200553894
32.0	12.0	0.45781823992729187
33.0	12.0	0.45095551013946533
34.0	12.0	0.0
35.0	12.0	0.4549919664859772
36.0	12.0	0.4510703980922699
37.0	12.0	0.45352137088775635
38.0	12.0	0.445188045501709
39.0	12.0	0.42729589343070984
40.0	12.0	0.4346488118171692
41.0	12.0	0.4518056809902191
42.0	12.0	0.4466586112976074
43.0	12.0	0.4471488296985626
44.0	12.0	0.45352137088775635
45.0	12.0	0.46357038617134094
46.0	12.0	0.4461684226989746
47.0	12.0	0.44224685430526733
48.0	12.0	0.44249194860458374
49.0	12.0	0.4304821491241455
50.0	12.0	0.4297468662261963
51.0	12.0	0.0
52.0	12.0	0.4890318512916565
53.0	12.0	0.48658087849617004
54.0	12.0	0.49221813678741455
55.0	12.0	0.48731619119644165
56.0	12.0	0.4892769753932953
57.0	12.0	0.4939338266849518
58.0	12.0	0.494669109582901
59.0	12.0	0.495649516582489
60.0	12.0	0.4961397051811218
61.0	12.0	0.5052083134651184
62.0	12.0	0.5059436559677124
63.0	12.0	0.515012264251709
64.0	12.0	0.5030024647712708
65.0	12.0	0.5015318393707275
66.0	12.0	0.4961397051811218
67.0	12.0	0.48192402720451355
1.0	13.0	0.48025238513946533
2.0	13.0	0.5633406043052673
3.0	13.0	0.5724092125892639
4.0	13.0	0.5822131633758545
5.0	13.0	0.6010857224464417
6.0	13.0	0.5915268659591675
7.0	13.0	0.5817229747772217
8.0	13.0	0.40745824575424194
9.0	13.0	0.41260531544685364
10.0	13.0	0.40304648876190186
11.0	13.0	0.4103994369506836
12.0	13.0	0.41309550404548645
13.0	13.0	0.4170170724391937
14.0	13.0	0.41897785663604736
15.0	13.0	0.41432100534439087
16.0	13.0	0.4260857105255127
17.0	13.0	0.0
18.0	13.0	0.46664178371429443
19.0	13.0	0.4607594311237335
20.0	13.0	0.4538966715335846
21.0	13.0	0.4610045254230499
22.0	13.0	0.46615156531333923
23.0	13.0	0.4634554982185364
24.0	13.0	0.4698280394077301
25.0	13.0	0.47301432490348816
26.0	13.0	0.4762006103992462
27.0	13.0	0.48306334018707275
28.0	13.0	0.4811025559902191
29.0	13.0	0.47325941920280457
30.0	13.0	0.47816139459609985
31.0	13.0	0.47350451350212097
32.0	13.0	0.466396689414978
33.0	13.0	0.45659276843070984
34.0	13.0	0.0
35.0	13.0	0.45303118228912354
36.0	13.0	0.446413516998291
37.0	13.0	0.4454331398010254
38.0	13.0	0.43759000301361084
39.0	13.0	0.44763901829719543
40.0	13.0	0.4557272493839264
41.0	13.0	0.44935470819473267
42.0	13.0	0.4420017600059509
43.0	13.0	0.4366095960140228
44.0	13.0	0.4397958815097809
45.0	13.0	0.44298216700553894
46.0	13.0	0.4420017600059509
47.0	13.0	0.44739392399787903
48.0	13.0	0.44347235560417175
49.0	13.0	0.43685469031333923
50.0	13.0	0.43808019161224365
51.0	13.0	0.0
