x	y	data
3.0	5.0	0.43586090207099915
4.0	5.0	0.4444393515586853
5.0	5.0	0.46208640933036804
6.0	5.0	0.4652726650238037
7.0	5.0	0.6816942691802979
8.0	5.0	0.6316942572593689
9.0	5.0	0.5000765919685364
10.0	5.0	0.5017922520637512
11.0	5.0	0.5015471577644348
12.0	5.0	0.5022825002670288
13.0	5.0	0.4851256012916565
14.0	5.0	0.4863511025905609
15.0	5.0	0.490762859582901
16.0	5.0	0.4910079538822174
17.0	5.0	0.0
18.0	5.0	0.424312561750412
19.0	5.0	0.4306851327419281
20.0	5.0	0.4314204156398773
21.0	5.0	0.4512733519077301
22.0	5.0	0.4551949203014374
23.0	5.0	0.46622434258461
24.0	5.0	0.4762733578681946
25.0	5.0	0.6789694428443909
26.0	5.0	0.6561753153800964
27.0	5.0	0.5015184879302979
28.0	5.0	0.5044596195220947
29.0	5.0	0.4941655099391937
30.0	5.0	0.49146944284439087
31.0	5.0	0.499067485332489
32.0	5.0	0.5037243366241455
33.0	5.0	0.4975968897342682
34.0	5.0	0.0
35.0	5.0	0.5024548172950745
36.0	5.0	0.49093520641326904
37.0	5.0	0.4786803126335144
38.0	5.0	0.4585822522640228
39.0	5.0	0.44363129138946533
40.0	5.0	0.4161803126335144
41.0	5.0	0.5252489447593689
42.0	5.0	0.6568665504455566
43.0	5.0	0.6480430364608765
44.0	5.0	0.5311312675476074
45.0	5.0	0.4147097170352936
46.0	5.0	0.4360332489013672
47.0	5.0	0.45956265926361084
48.0	5.0	0.47500383853912354
49.0	5.0	0.48652344942092896
50.0	5.0	0.4946116805076599
51.0	5.0	0.0
52.0	5.0	0.3681812882423401
53.0	5.0	0.3953871726989746
54.0	5.0	0.40764206647872925
55.0	5.0	0.42945581674575806
56.0	5.0	0.4424459934234619
57.0	5.0	0.45077934861183167
58.0	5.0	0.45984795689582825
59.0	5.0	0.4625440537929535
60.0	5.0	0.47602441906929016
61.0	5.0	0.48043620586395264
62.0	5.0	0.47994598746299744
63.0	5.0	0.49122050404548645
64.0	5.0	0.6946519017219543
65.0	5.0	0.6978381872177124
66.0	5.0	0.5480832457542419
67.0	5.0	0.5436714887619019
1.0	6.0	0.38953736424446106
2.0	6.0	0.4111059904098511
3.0	6.0	0.4287530779838562
4.0	6.0	0.4437040388584137
5.0	6.0	0.4539981484413147
6.0	6.0	0.6419883370399475
7.0	6.0	0.6714001297950745
8.0	6.0	0.4964001178741455
9.0	6.0	0.4902726709842682
10.0	6.0	0.49443933367729187
11.0	6.0	0.49934130907058716
12.0	6.0	0.49296873807907104
13.0	6.0	0.4843903183937073
14.0	6.0	0.48046875
15.0	6.0	0.4809589385986328
16.0	6.0	0.4799785614013672
17.0	6.0	0.0
18.0	6.0	0.4054400324821472
19.0	6.0	0.4199008047580719
20.0	6.0	0.42725375294685364
21.0	6.0	0.43803808093070984
22.0	6.0	0.4502929747104645
23.0	6.0	0.4615674912929535
24.0	6.0	0.643430233001709
25.0	6.0	0.6760282516479492
26.0	6.0	0.5015184879302979
27.0	6.0	0.5047047138214111
28.0	6.0	0.4924498200416565
29.0	6.0	0.49122434854507446
30.0	6.0	0.49048903584480286
31.0	6.0	0.48975375294685364
32.0	6.0	0.49097925424575806
33.0	6.0	0.4863223731517792
34.0	6.0	0.0
35.0	6.0	0.4921606779098511
36.0	6.0	0.4772097170352936
37.0	6.0	0.45417049527168274
38.0	6.0	0.43333715200424194
39.0	6.0	0.5764744281768799
40.0	6.0	0.64338618516922
41.0	6.0	0.6553959846496582
42.0	6.0	0.4872587323188782
43.0	6.0	0.44975873827934265
44.0	6.0	0.4776999056339264
45.0	6.0	0.49534696340560913
46.0	6.0	0.5078469514846802
47.0	6.0	0.5147097110748291
48.0	6.0	0.5279449820518494
49.0	6.0	0.5382391214370728
50.0	6.0	0.6696116924285889
51.0	6.0	0.0
52.0	6.0	0.5591126680374146
53.0	6.0	0.43827933073043823
54.0	6.0	0.374063640832901
55.0	6.0	0.3963675796985626
56.0	6.0	0.4167107045650482
57.0	6.0	0.4355832636356354
58.0	6.0	0.43852442502975464
59.0	6.0	0.4417107105255127
60.0	6.0	0.4613185524940491
61.0	6.0	0.46524012088775635
62.0	6.0	0.47675973176956177
63.0	6.0	0.6904852390289307
64.0	6.0	0.6897498965263367
65.0	6.0	0.5284754037857056
66.0	6.0	0.5191617012023926
67.0	6.0	0.5078871846199036
1.0	7.0	0.36282169818878174
2.0	7.0	0.3961550295352936
3.0	7.0	0.4081648290157318
4.0	7.0	0.43120405077934265
5.0	7.0	0.44566482305526733
6.0	7.0	0.6664981842041016
7.0	7.0	0.4863511025905609
8.0	7.0	0.48782169818878174
9.0	7.0	0.48929229378700256
10.0	7.0	0.48267462849617004
11.0	7.0	0.48316481709480286
12.0	7.0	0.48365503549575806
13.0	7.0	0.4799785614013672
14.0	7.0	0.47336089611053467
15.0	7.0	0.48218443989753723
16.0	7.0	0.48831188678741455
17.0	7.0	0.0
18.0	7.0	0.3735772967338562
19.0	7.0	0.3929400146007538
20.0	7.0	0.40691062808036804
21.0	7.0	0.424312561750412
22.0	7.0	0.4424498379230499
23.0	7.0	0.45494982600212097
24.0	7.0	0.6686753034591675
25.0	7.0	0.4939204156398773
26.0	7.0	0.488773375749588
27.0	7.0	0.48779296875
28.0	7.0	0.498087078332901
29.0	7.0	0.49637138843536377
30.0	7.0	0.47578316926956177
31.0	7.0	0.47994983196258545
32.0	7.0	0.4819106161594391
33.0	7.0	0.476518452167511
34.0	7.0	0.0
35.0	7.0	0.4830920696258545
36.0	7.0	0.44951364398002625
37.0	7.0	0.41838619112968445
38.0	7.0	0.6112783551216125
39.0	7.0	0.6193665862083435
40.0	7.0	0.4838273525238037
41.0	7.0	0.4990234375
42.0	7.0	0.5205920934677124
43.0	7.0	0.6049057841300964
44.0	7.0	0.6669155955314636
45.0	7.0	0.6622587442398071
46.0	7.0	0.6762292981147766
47.0	7.0	0.6879940032958984
48.0	7.0	0.6757391095161438
49.0	7.0	0.6860332489013672
50.0	7.0	0.6201018691062927
51.0	7.0	0.0
52.0	7.0	0.43386757373809814
53.0	7.0	0.5591126680374146
54.0	7.0	0.40298521518707275
55.0	7.0	0.33607345819473267
56.0	7.0	0.4066616892814636
57.0	7.0	0.39195579290390015
58.0	7.0	0.4201420843601227
59.0	7.0	0.43337738513946533
60.0	7.0	0.43876951932907104
61.0	7.0	0.46033814549446106
62.0	7.0	0.674308717250824
63.0	7.0	0.6885244250297546
64.0	7.0	0.5054361820220947
65.0	7.0	0.5064166188240051
66.0	7.0	0.5125440359115601
67.0	7.0	0.5115636587142944
1.0	8.0	0.4755667746067047
2.0	8.0	0.4709099233150482
3.0	8.0	0.4022824764251709
4.0	8.0	0.4008118808269501
5.0	8.0	0.5319393277168274
6.0	8.0	0.6331648230552673
7.0	8.0	0.47311580181121826
8.0	8.0	0.4799785614013672
9.0	8.0	0.4758118987083435
10.0	8.0	0.4662530720233917
11.0	8.0	0.4694393277168274
12.0	8.0	0.4662530720233917
13.0	8.0	0.46674326062202454
14.0	8.0	0.46723344922065735
15.0	8.0	0.46674326062202454
16.0	8.0	0.4633118808269501
17.0	8.0	0.0
18.0	8.0	0.4779890477657318
19.0	8.0	0.47970473766326904
20.0	8.0	0.4399988651275635
21.0	8.0	0.40127336978912354
22.0	8.0	0.42186158895492554
23.0	8.0	0.6390184760093689
24.0	8.0	0.5417145490646362
25.0	8.0	0.48117533326148987
26.0	8.0	0.4865674674510956
27.0	8.0	0.48019492626190186
28.0	8.0	0.4779890477657318
29.0	8.0	0.47896942496299744
30.0	8.0	0.48117533326148987
31.0	8.0	0.4772537648677826
32.0	8.0	0.4767635464668274
33.0	8.0	0.4777439534664154
34.0	8.0	0.0
35.0	8.0	0.4617685377597809
36.0	8.0	0.5551508665084839
37.0	8.0	0.5867685079574585
38.0	8.0	0.5941214561462402
39.0	8.0	0.5924057960510254
40.0	8.0	0.6171606779098511
41.0	8.0	0.6301509141921997
42.0	8.0	0.6477979421615601
43.0	8.0	0.5997587442398071
44.0	8.0	0.5747587084770203
45.0	8.0	0.5762293338775635
46.0	8.0	0.5725528597831726
47.0	8.0	0.5757391452789307
48.0	8.0	0.5801509022712708
49.0	8.0	0.5769646167755127
50.0	8.0	0.5688763856887817
51.0	8.0	0.0
52.0	8.0	0.559357762336731
53.0	8.0	0.5505342483520508
54.0	8.0	0.5350930690765381
55.0	8.0	0.5213675498962402
56.0	8.0	0.5321518778800964
57.0	8.0	0.5392597317695618
58.0	8.0	0.4669558107852936
59.0	8.0	0.4194067716598511
60.0	8.0	0.4301910996437073
61.0	8.0	0.5461224913597107
62.0	8.0	0.6679362058639526
63.0	8.0	0.5002891421318054
64.0	8.0	0.5115636587142944
65.0	8.0	0.5015146136283875
66.0	8.0	0.5066617131233215
67.0	8.0	0.500044047832489
1.0	9.0	0.0
2.0	9.0	0.0
3.0	9.0	0.0
4.0	9.0	0.0
5.0	9.0	0.0
6.0	9.0	0.0
7.0	9.0	0.0
8.0	9.0	0.0
9.0	9.0	0.0
10.0	9.0	0.0
11.0	9.0	0.0
12.0	9.0	0.0
13.0	9.0	0.0
14.0	9.0	0.0
15.0	9.0	0.0
16.0	9.0	0.0
17.0	9.0	0.0
18.0	9.0	0.0
19.0	9.0	0.0
20.0	9.0	0.0
21.0	9.0	0.0
22.0	9.0	0.0
23.0	9.0	0.0
24.0	9.0	0.0
25.0	9.0	0.0
26.0	9.0	0.0
27.0	9.0	0.0
28.0	9.0	0.0
29.0	9.0	0.0
30.0	9.0	0.0
31.0	9.0	0.0
32.0	9.0	0.0
33.0	9.0	0.0
34.0	9.0	0.0
35.0	9.0	0.0
36.0	9.0	0.0
37.0	9.0	0.0
38.0	9.0	0.0
39.0	9.0	0.0
40.0	9.0	0.0
41.0	9.0	0.0
42.0	9.0	0.0
43.0	9.0	0.0
44.0	9.0	0.0
45.0	9.0	0.0
46.0	9.0	0.0
47.0	9.0	0.0
48.0	9.0	0.0
49.0	9.0	0.0
50.0	9.0	0.0
51.0	9.0	0.0
52.0	9.0	0.0
53.0	9.0	0.0
54.0	9.0	0.0
55.0	9.0	0.0
56.0	9.0	0.0
57.0	9.0	0.0
58.0	9.0	0.0
59.0	9.0	0.0
60.0	9.0	0.0
61.0	9.0	0.0
62.0	9.0	0.0
63.0	9.0	0.0
64.0	9.0	0.0
65.0	9.0	0.0
66.0	9.0	0.0
67.0	9.0	0.0
1.0	10.0	0.40589767694473267
2.0	10.0	0.41423100233078003
3.0	10.0	0.4036917984485626
4.0	10.0	0.4181525707244873
5.0	10.0	0.4495251178741455
6.0	10.0	0.4600643515586853
7.0	10.0	0.45687806606292725
8.0	10.0	0.46276041865348816
9.0	10.0	0.48310354351997375
10.0	10.0	0.4897212088108063
11.0	10.0	0.5058977007865906
12.0	10.0	0.5044270753860474
13.0	10.0	0.5120251178741455
14.0	10.0	0.5032016038894653
15.0	10.0	0.5277113914489746
16.0	10.0	0.5345741510391235
17.0	10.0	0.0
18.0	10.0	0.5440755486488342
19.0	10.0	0.540153980255127
20.0	10.0	0.5215265154838562
21.0	10.0	0.5180951356887817
22.0	10.0	0.5139284729957581
23.0	10.0	0.5078009963035583
24.0	10.0	0.4955461025238037
25.0	10.0	0.5021637678146362
26.0	10.0	0.4957911968231201
27.0	10.0	0.47618335485458374
28.0	10.0	0.4487323760986328
29.0	10.0	0.4538794457912445
30.0	10.0	0.43574219942092896
31.0	10.0	0.4328010082244873
32.0	10.0	0.41956570744514465
33.0	10.0	0.40461474657058716
34.0	10.0	0.0
35.0	10.0	0.4259669780731201
36.0	10.0	0.4264571964740753
37.0	10.0	0.4053787589073181
38.0	10.0	0.39067286252975464
39.0	10.0	0.6597905158996582
40.0	10.0	0.6534179449081421
41.0	10.0	0.39606502652168274
42.0	10.0	0.40635913610458374
43.0	10.0	0.41126111149787903
44.0	10.0	0.418368935585022
45.0	10.0	0.4421434700489044
46.0	10.0	0.4568493366241455
47.0	10.0	0.47523170709609985
48.0	10.0	0.4825846254825592
49.0	10.0	0.4867512881755829
50.0	10.0	0.49680033326148987
51.0	10.0	0.0
52.0	10.0	0.5265529155731201
53.0	10.0	0.5294941067695618
54.0	10.0	0.5292490124702454
55.0	10.0	0.5267980098724365
56.0	10.0	0.5216509699821472
57.0	10.0	0.5086607933044434
58.0	10.0	0.4934646785259247
59.0	10.0	0.4932195842266083
60.0	10.0	0.48071959614753723
61.0	10.0	0.46503332257270813
62.0	10.0	0.45596468448638916
63.0	10.0	0.4628274440765381
64.0	10.0	0.43464115262031555
65.0	10.0	0.4160137176513672
66.0	10.0	0.40890586376190186
67.0	10.0	0.38782742619514465
1.0	11.0	0.5831035375595093
2.0	11.0	0.3960937559604645
3.0	11.0	0.39952513575553894
4.0	11.0	0.4186427593231201
5.0	11.0	0.4350643455982208
6.0	11.0	0.4350643455982208
7.0	11.0	0.4495251178741455
8.0	11.0	0.46741726994514465
9.0	11.0	0.4698682725429535
10.0	11.0	0.5012407898902893
11.0	11.0	0.49805453419685364
12.0	11.0	0.5044270753860474
13.0	11.0	0.5095741152763367
14.0	11.0	0.5201133489608765
15.0	11.0	0.5157015919685364
16.0	11.0	0.5257506370544434
17.0	11.0	0.0
18.0	11.0	0.5237323641777039
19.0	11.0	0.5195657014846802
20.0	11.0	0.518830418586731
21.0	11.0	0.49873238801956177
22.0	11.0	0.4896637499332428
23.0	11.0	0.48770296573638916
24.0	11.0	0.48721277713775635
25.0	11.0	0.46735984086990356
26.0	11.0	0.47691866755485535
27.0	11.0	0.4482421875
28.0	11.0	0.42936962842941284
29.0	11.0	0.4330461025238037
30.0	11.0	0.4171147346496582
31.0	11.0	0.42054611444473267
32.0	11.0	0.3918696343898773
33.0	11.0	0.3901539444923401
34.0	11.0	0.0
35.0	11.0	0.4048885703086853
36.0	11.0	0.4404277801513672
37.0	11.0	0.4056238532066345
38.0	11.0	0.39189836382865906
39.0	11.0	0.661506175994873
40.0	11.0	0.620329737663269
41.0	11.0	0.3931238651275635
42.0	11.0	0.41126111149787903
43.0	11.0	0.40194737911224365
44.0	11.0	0.4477807283401489
45.0	11.0	0.4615062177181244
46.0	11.0	0.4558689594268799
47.0	11.0	0.47547680139541626
48.0	11.0	0.48405522108078003
49.0	11.0	0.4970454275608063
50.0	11.0	0.5078297257423401
51.0	11.0	0.0
52.0	11.0	0.5339058637619019
53.0	11.0	0.5147882103919983
54.0	11.0	0.5194450616836548
55.0	11.0	0.5091509819030762
56.0	11.0	0.5069450736045837
57.0	11.0	0.48194509744644165
58.0	11.0	0.48758232593536377
59.0	11.0	0.47091567516326904
60.0	11.0	0.45743528008461
61.0	11.0	0.45522940158843994
62.0	11.0	0.44101372361183167
63.0	11.0	0.4368470311164856
64.0	11.0	0.41405293345451355
65.0	11.0	0.3998372256755829
66.0	11.0	0.3760627210140228
67.0	11.0	0.3586607575416565
1.0	12.0	0.6147211790084839
2.0	12.0	0.632368266582489
3.0	12.0	0.45663297176361084
4.0	12.0	0.3862898349761963
5.0	12.0	0.4073682725429535
6.0	12.0	0.43187806010246277
7.0	12.0	0.4436427652835846
8.0	12.0	0.4544270932674408
9.0	12.0	0.47133883833885193
10.0	12.0	0.4742800295352936
11.0	12.0	0.4862898290157318
12.0	12.0	0.49805453419685364
13.0	12.0	0.5107996463775635
14.0	12.0	0.5181525945663452
15.0	12.0	0.5147212147712708
16.0	12.0	0.5220741629600525
17.0	12.0	0.0
18.0	12.0	0.5261833667755127
19.0	12.0	0.5131931900978088
20.0	12.0	0.5107421875
21.0	12.0	0.4906441569328308
22.0	12.0	0.48255592584609985
23.0	12.0	0.4850068986415863
24.0	12.0	0.47691866755485535
25.0	12.0	0.45142847299575806
26.0	12.0	0.43084022402763367
27.0	12.0	0.43476179242134094
28.0	12.0	0.4281441569328308
29.0	12.0	0.4131931662559509
30.0	12.0	0.4019186496734619
31.0	12.0	0.39432060718536377
32.0	12.0	0.4011833667755127
33.0	12.0	0.4024088680744171
34.0	12.0	0.0
35.0	12.0	0.4450846314430237
36.0	12.0	0.4053787589073181
37.0	12.0	0.41322189569473267
38.0	12.0	0.39042776823043823
39.0	12.0	0.6539081931114197
40.0	12.0	0.6573395133018494
41.0	12.0	0.40317288041114807
42.0	12.0	0.40268266201019287
43.0	12.0	0.41150620579719543
44.0	12.0	0.44434934854507446
45.0	12.0	0.46420228481292725
46.0	12.0	0.4676336646080017
47.0	12.0	0.4820944368839264
48.0	12.0	0.4835650324821472
49.0	12.0	0.5056238770484924
50.0	12.0	0.52278071641922
51.0	12.0	0.0
52.0	12.0	0.5282686352729797
53.0	12.0	0.5074352622032166
54.0	12.0	0.5022882223129272
55.0	12.0	0.5032685995101929
56.0	12.0	0.5035136938095093
57.0	12.0	0.48219019174575806
58.0	12.0	0.4792490005493164
59.0	12.0	0.46576860547065735
60.0	12.0	0.45498430728912354
61.0	12.0	0.4424842894077301
62.0	12.0	0.4172391891479492
63.0	12.0	0.4015529155731201
64.0	12.0	0.39297449588775635
65.0	12.0	0.4750823378562927
66.0	12.0	0.6336607933044434
67.0	12.0	0.5461607575416565
1.0	13.0	0.40393689274787903
2.0	13.0	0.5617800354957581
3.0	13.0	0.6313878893852234
4.0	13.0	0.6179074645042419
5.0	13.0	0.3853094279766083
6.0	13.0	0.4022212028503418
7.0	13.0	0.42452511191368103
8.0	13.0	0.44119179248809814
9.0	13.0	0.4505055248737335
10.0	13.0	0.4708486497402191
11.0	13.0	0.48776042461395264
12.0	13.0	0.48727020621299744
13.0	13.0	0.49241727590560913
14.0	13.0	0.5078584551811218
15.0	13.0	0.5105545520782471
16.0	13.0	0.5196231603622437
17.0	13.0	0.0
18.0	13.0	0.5252029895782471
19.0	13.0	0.5082911849021912
20.0	13.0	0.4945657253265381
21.0	13.0	0.4889284670352936
22.0	13.0	0.4690755307674408
23.0	13.0	0.4646637439727783
24.0	13.0	0.4575559198856354
25.0	13.0	0.4367225766181946
26.0	13.0	0.416379451751709
27.0	13.0	0.4068206250667572
28.0	13.0	0.3967716097831726
29.0	13.0	0.38843825459480286
30.0	13.0	0.4009382724761963
31.0	13.0	0.4131931662559509
32.0	13.0	0.4215264916419983
33.0	13.0	0.43549707531929016
34.0	13.0	0.0
35.0	13.0	0.47008463740348816
36.0	13.0	0.4470454156398773
37.0	13.0	0.4100356101989746
38.0	13.0	0.39165326952934265
39.0	13.0	0.6318493485450745
40.0	13.0	0.6257218718528748
41.0	13.0	0.3884669840335846
42.0	13.0	0.3987610936164856
43.0	13.0	0.4264571964740753
44.0	13.0	0.4553787410259247
45.0	13.0	0.46371209621429443
46.0	13.0	0.47008463740348816
47.0	13.0	0.4887120723724365
48.0	13.0	0.5029277801513672
49.0	13.0	0.5154277682304382
50.0	13.0	0.5144473910331726
51.0	13.0	0.0
